property_id,listed_date,asking_price
P04935,2024-05-10,9667858.0
P04936,2024-01-17,6402098.0
P04937,2024-04-15,4421465.0
P04938,2024-06-25,7249474.0
P04939,2024-02-06,7195294.0
P04940,2023-07-20,4585119.0
P04941,2023-02-17,1226127.0
P04942,2023-03-20,8755026.0
P04943,2023-06-01,4910074.0
P04944,2024-05-06,8949548.0
P04945,2023-03-02,10488897.0
P04946,2023-03-23,2171988.0
P04947,2024-09-17,6993221.0
P04948,2023-09-13,1461027.0
P04949,2023-03-23,11406112.0
P04950,2024-07-11,1962756.0
P04951,2024-09-10,4471034.0
P04952,2023-11-19,4739930.0
P04953,2023-03-14,1763993.0
P04954,2024-02-06,4020132.0
P04955,2024-07-04,8495644.0
P04956,2024-09-08,1594689.0
P04957,2024-01-03,2283624.0
P04958,2024-08-26,3540165.0
P04959,2024-06-15,2040749.0
P04960,2023-04-14,4182386.0
P04961,2024-02-10,5979062.0
P04962,2024-03-01,9866333.0
P04963,2024-05-06,7573413.0
P04964,2023-12-06,7517131.0
P04965,2024-04-11,7255391.0
P04966,2024-01-09,5991532.0
P04967,2023-06-16,8615340.0
P04968,2023-11-06,3290886.0
P04969,2024-08-20,6354063.0
P04970,2024-06-22,1410417.0
P04971,2024-02-16,7446971.0
P04972,2023-07-25,1911796.0
P04973,2023-05-10,2707075.0
P04974,2023-07-02,4271977.0
P04975,2023-07-15,4747315.0
P04976,2024-09-06,2145313.0
P04977,2023-12-07,2915462.0
P04978,2023-09-07,2634475.0
P04979,2024-07-17,9710692.0
P04980,2023-08-24,10042751.0
P04981,2024-05-24,7004675.0
P04982,2024-02-14,6161551.0
P04983,2023-07-13,2005550.0
P04984,2024-09-05,6685629.0
P04985,2024-03-15,2676929.0
P04986,2024-09-24,2192553.0
P04987,2023-01-02,3596117.0
P04988,2023-06-29,1686988.0
P04989,2023-08-01,6191087.0
P04990,2024-03-06,7394035.0
P04991,2024-06-20,6348462.0
P04992,2023-03-19,3565734.0
P04993,2023-04-07,3359695.0
P04994,2024-03-07,7100254.0
P04995,2023-08-14,2839462.0
P04996,2024-03-22,9649504.0
P04997,2023-01-01,5495086.0
P04998,2023-12-01,4619253.0
P04999,2023-01-15,5598194.0
P05000,2024-08-30,5018439.0
